"GameId";"Season";"SeasonType"
"2011020484";"2011-2012";"Regular Season"
"2011020485";"2011-2012";"Regular Season"
"2011020486";"2011-2012";"Regular Season"
"2011020487";"2011-2012";"Regular Season"
"2011020488";"2011-2012";"Regular Season"
"2011020489";"2011-2012";"Regular Season"
"2011020490";"2011-2012";"Regular Season"
"2011020491";"2011-2012";"Regular Season"
"2011020492";"2011-2012";"Regular Season"
"2011020493";"2011-2012";"Regular Season"
"2011020494";"2011-2012";"Regular Season"
"2011020495";"2011-2012";"Regular Season"
"2011020496";"2011-2012";"Regular Season"
"2011020497";"2011-2012";"Regular Season"
"2011020498";"2011-2012";"Regular Season"
"2011020499";"2011-2012";"Regular Season"
"2011020500";"2011-2012";"Regular Season"
"2011020501";"2011-2012";"Regular Season"
"2011020502";"2011-2012";"Regular Season"
"2011020503";"2011-2012";"Regular Season"
"2011020504";"2011-2012";"Regular Season"
"2011020505";"2011-2012";"Regular Season"
"2011020506";"2011-2012";"Regular Season"
"2011020507";"2011-2012";"Regular Season"
"2011020508";"2011-2012";"Regular Season"
"2011020509";"2011-2012";"Regular Season"
"2011020510";"2011-2012";"Regular Season"
"2011020511";"2011-2012";"Regular Season"
"2011020512";"2011-2012";"Regular Season"
"2011020513";"2011-2012";"Regular Season"
"2011020514";"2011-2012";"Regular Season"
"2011020515";"2011-2012";"Regular Season"
"2011020516";"2011-2012";"Regular Season"
"2011020517";"2011-2012";"Regular Season"
"2011020518";"2011-2012";"Regular Season"
"2011020519";"2011-2012";"Regular Season"
"2011020520";"2011-2012";"Regular Season"
"2011020521";"2011-2012";"Regular Season"
"2011020522";"2011-2012";"Regular Season"
"2011020523";"2011-2012";"Regular Season"
"2011020524";"2011-2012";"Regular Season"
"2011020525";"2011-2012";"Regular Season"
"2011020526";"2011-2012";"Regular Season"
"2011020527";"2011-2012";"Regular Season"
"2011020528";"2011-2012";"Regular Season"
"2011020529";"2011-2012";"Regular Season"
"2011020530";"2011-2012";"Regular Season"
"2011020531";"2011-2012";"Regular Season"
"2011020532";"2011-2012";"Regular Season"
"2011020533";"2011-2012";"Regular Season"
"2011020534";"2011-2012";"Regular Season"
"2011020535";"2011-2012";"Regular Season"
"2011020536";"2011-2012";"Regular Season"
"2011020537";"2011-2012";"Regular Season"
"2011020538";"2011-2012";"Regular Season"
"2011020539";"2011-2012";"Regular Season"
"2011020540";"2011-2012";"Regular Season"
"2011020541";"2011-2012";"Regular Season"
"2011020542";"2011-2012";"Regular Season"
"2011020543";"2011-2012";"Regular Season"
"2011020544";"2011-2012";"Regular Season"
"2011020545";"2011-2012";"Regular Season"
"2011020546";"2011-2012";"Regular Season"
"2011020547";"2011-2012";"Regular Season"
"2011020548";"2011-2012";"Regular Season"
"2011020549";"2011-2012";"Regular Season"
"2011020550";"2011-2012";"Regular Season"
"2011020551";"2011-2012";"Regular Season"
"2011020552";"2011-2012";"Regular Season"
"2011020553";"2011-2012";"Regular Season"
"2011020554";"2011-2012";"Regular Season"
"2011020555";"2011-2012";"Regular Season"
"2011020556";"2011-2012";"Regular Season"
"2011020557";"2011-2012";"Regular Season"
"2011020558";"2011-2012";"Regular Season"
"2011020559";"2011-2012";"Regular Season"
"2011020560";"2011-2012";"Regular Season"
"2011020561";"2011-2012";"Regular Season"
"2011020562";"2011-2012";"Regular Season"
"2011020563";"2011-2012";"Regular Season"
"2011020564";"2011-2012";"Regular Season"
"2011020565";"2011-2012";"Regular Season"
"2011020566";"2011-2012";"Regular Season"
"2011020567";"2011-2012";"Regular Season"
"2011020568";"2011-2012";"Regular Season"
"2011020569";"2011-2012";"Regular Season"
"2011020570";"2011-2012";"Regular Season"
"2011020571";"2011-2012";"Regular Season"
"2011020572";"2011-2012";"Regular Season"
"2011020573";"2011-2012";"Regular Season"
"2011020574";"2011-2012";"Regular Season"
"2011020575";"2011-2012";"Regular Season"
"2011020576";"2011-2012";"Regular Season"
"2011020577";"2011-2012";"Regular Season"
"2011020578";"2011-2012";"Regular Season"
"2011020579";"2011-2012";"Regular Season"
"2011020580";"2011-2012";"Regular Season"
"2011020581";"2011-2012";"Regular Season"
"2011020582";"2011-2012";"Regular Season"
"2011020583";"2011-2012";"Regular Season"
"2011020584";"2011-2012";"Regular Season"
"2011020585";"2011-2012";"Regular Season"
"2011020586";"2011-2012";"Regular Season"
"2011020587";"2011-2012";"Regular Season"
"2011020588";"2011-2012";"Regular Season"
"2011020589";"2011-2012";"Regular Season"
"2011020590";"2011-2012";"Regular Season"
"2011020591";"2011-2012";"Regular Season"
"2011020592";"2011-2012";"Regular Season"
"2011020593";"2011-2012";"Regular Season"
"2011020594";"2011-2012";"Regular Season"
"2011020595";"2011-2012";"Regular Season"
"2011020596";"2011-2012";"Regular Season"
"2011020597";"2011-2012";"Regular Season"
"2011020598";"2011-2012";"Regular Season"
"2011020599";"2011-2012";"Regular Season"
"2011020600";"2011-2012";"Regular Season"
"2011020601";"2011-2012";"Regular Season"
"2011020602";"2011-2012";"Regular Season"
"2011020603";"2011-2012";"Regular Season"
"2011020604";"2011-2012";"Regular Season"
"2011020605";"2011-2012";"Regular Season"
"2011020606";"2011-2012";"Regular Season"
"2011020607";"2011-2012";"Regular Season"
"2011020608";"2011-2012";"Regular Season"
"2011020609";"2011-2012";"Regular Season"
"2011020610";"2011-2012";"Regular Season"
"2011020611";"2011-2012";"Regular Season"
"2011020612";"2011-2012";"Regular Season"
"2011020613";"2011-2012";"Regular Season"
"2011020614";"2011-2012";"Regular Season"
"2011020615";"2011-2012";"Regular Season"
"2011020616";"2011-2012";"Regular Season"
"2011020617";"2011-2012";"Regular Season"
"2011020618";"2011-2012";"Regular Season"
"2011020619";"2011-2012";"Regular Season"
"2011020620";"2011-2012";"Regular Season"
"2011020621";"2011-2012";"Regular Season"
"2011020622";"2011-2012";"Regular Season"
"2011020623";"2011-2012";"Regular Season"
"2011020624";"2011-2012";"Regular Season"
"2011020625";"2011-2012";"Regular Season"
"2011020626";"2011-2012";"Regular Season"
"2011020627";"2011-2012";"Regular Season"
"2011020628";"2011-2012";"Regular Season"
"2011020629";"2011-2012";"Regular Season"
"2011020630";"2011-2012";"Regular Season"
"2011020631";"2011-2012";"Regular Season"
"2011020632";"2011-2012";"Regular Season"
"2011020633";"2011-2012";"Regular Season"
"2011020634";"2011-2012";"Regular Season"
"2011020635";"2011-2012";"Regular Season"
"2011020636";"2011-2012";"Regular Season"
"2011020637";"2011-2012";"Regular Season"
"2011020638";"2011-2012";"Regular Season"
"2011020639";"2011-2012";"Regular Season"
"2011020640";"2011-2012";"Regular Season"
"2011020641";"2011-2012";"Regular Season"
"2011020642";"2011-2012";"Regular Season"
"2011020643";"2011-2012";"Regular Season"
"2011020644";"2011-2012";"Regular Season"
"2011020645";"2011-2012";"Regular Season"
"2011020646";"2011-2012";"Regular Season"
"2011020647";"2011-2012";"Regular Season"
"2011020648";"2011-2012";"Regular Season"
"2011020649";"2011-2012";"Regular Season"
"2011020650";"2011-2012";"Regular Season"
"2011020651";"2011-2012";"Regular Season"
"2011020652";"2011-2012";"Regular Season"
"2011020653";"2011-2012";"Regular Season"
"2011020654";"2011-2012";"Regular Season"
"2011020655";"2011-2012";"Regular Season"
"2011020656";"2011-2012";"Regular Season"
"2011020657";"2011-2012";"Regular Season"
"2011020658";"2011-2012";"Regular Season"
"2011020659";"2011-2012";"Regular Season"
"2011020660";"2011-2012";"Regular Season"
"2011020661";"2011-2012";"Regular Season"
"2011020662";"2011-2012";"Regular Season"
"2011020663";"2011-2012";"Regular Season"
"2011020664";"2011-2012";"Regular Season"
"2011020665";"2011-2012";"Regular Season"
"2011020666";"2011-2012";"Regular Season"
"2011020667";"2011-2012";"Regular Season"
"2011020668";"2011-2012";"Regular Season"
"2011020669";"2011-2012";"Regular Season"
"2011020670";"2011-2012";"Regular Season"
"2011020671";"2011-2012";"Regular Season"
"2011020672";"2011-2012";"Regular Season"
"2011020673";"2011-2012";"Regular Season"
"2011020674";"2011-2012";"Regular Season"
"2011020675";"2011-2012";"Regular Season"
"2011020676";"2011-2012";"Regular Season"
"2011020677";"2011-2012";"Regular Season"
"2011020678";"2011-2012";"Regular Season"
"2011020679";"2011-2012";"Regular Season"
"2011020680";"2011-2012";"Regular Season"
"2011020681";"2011-2012";"Regular Season"
"2011020682";"2011-2012";"Regular Season"
"2011020683";"2011-2012";"Regular Season"
"2011020684";"2011-2012";"Regular Season"
"2011020685";"2011-2012";"Regular Season"
"2011020686";"2011-2012";"Regular Season"
"2011020687";"2011-2012";"Regular Season"
"2011020688";"2011-2012";"Regular Season"
"2011020689";"2011-2012";"Regular Season"
"2011020690";"2011-2012";"Regular Season"
"2011020691";"2011-2012";"Regular Season"
"2011020692";"2011-2012";"Regular Season"
"2011020693";"2011-2012";"Regular Season"
"2011020694";"2011-2012";"Regular Season"
"2011020695";"2011-2012";"Regular Season"
"2011020696";"2011-2012";"Regular Season"
"2011020697";"2011-2012";"Regular Season"
"2011020698";"2011-2012";"Regular Season"
"2011020699";"2011-2012";"Regular Season"
"2011020700";"2011-2012";"Regular Season"
"2011020701";"2011-2012";"Regular Season"
"2011020702";"2011-2012";"Regular Season"
"2011020703";"2011-2012";"Regular Season"
"2011020704";"2011-2012";"Regular Season"
"2011020705";"2011-2012";"Regular Season"
"2011020706";"2011-2012";"Regular Season"
"2011020707";"2011-2012";"Regular Season"
"2011020708";"2011-2012";"Regular Season"
"2011020709";"2011-2012";"Regular Season"
"2011020710";"2011-2012";"Regular Season"
"2011020711";"2011-2012";"Regular Season"
"2011020712";"2011-2012";"Regular Season"
"2011020713";"2011-2012";"Regular Season"
"2011020714";"2011-2012";"Regular Season"
"2011020715";"2011-2012";"Regular Season"
"2011020716";"2011-2012";"Regular Season"
"2011020717";"2011-2012";"Regular Season"
"2011020718";"2011-2012";"Regular Season"
"2011020719";"2011-2012";"Regular Season"
"2011020720";"2011-2012";"Regular Season"
"2011020721";"2011-2012";"Regular Season"
"2011020722";"2011-2012";"Regular Season"
"2011020723";"2011-2012";"Regular Season"
"2011020724";"2011-2012";"Regular Season"
"2011020725";"2011-2012";"Regular Season"
"2011020726";"2011-2012";"Regular Season"
"2011020727";"2011-2012";"Regular Season"
"2011020728";"2011-2012";"Regular Season"
"2011020729";"2011-2012";"Regular Season"
"2011020730";"2011-2012";"Regular Season"
"2011020731";"2011-2012";"Regular Season"
"2011020732";"2011-2012";"Regular Season"
"2011020733";"2011-2012";"Regular Season"
"2011020734";"2011-2012";"Regular Season"
"2011020735";"2011-2012";"Regular Season"
"2011020736";"2011-2012";"Regular Season"
"2011020737";"2011-2012";"Regular Season"
"2011020738";"2011-2012";"Regular Season"
"2011020739";"2011-2012";"Regular Season"
"2011020740";"2011-2012";"Regular Season"
"2011020741";"2011-2012";"Regular Season"
"2011020742";"2011-2012";"Regular Season"
"2011020743";"2011-2012";"Regular Season"
"2011020744";"2011-2012";"Regular Season"
"2011020745";"2011-2012";"Regular Season"
"2011020746";"2011-2012";"Regular Season"
"2011020747";"2011-2012";"Regular Season"
"2011020748";"2011-2012";"Regular Season"
"2011020749";"2011-2012";"Regular Season"
"2011020750";"2011-2012";"Regular Season"
"2011020751";"2011-2012";"Regular Season"
"2011020752";"2011-2012";"Regular Season"
"2011020753";"2011-2012";"Regular Season"
"2011020754";"2011-2012";"Regular Season"
"2011020755";"2011-2012";"Regular Season"
"2011020756";"2011-2012";"Regular Season"
"2011020757";"2011-2012";"Regular Season"
"2011020758";"2011-2012";"Regular Season"
"2011020759";"2011-2012";"Regular Season"
"2011020760";"2011-2012";"Regular Season"
"2011020761";"2011-2012";"Regular Season"
"2011020762";"2011-2012";"Regular Season"
"2011020763";"2011-2012";"Regular Season"
"2011020764";"2011-2012";"Regular Season"
"2011020765";"2011-2012";"Regular Season"
"2011020766";"2011-2012";"Regular Season"
"2011020767";"2011-2012";"Regular Season"
"2011020768";"2011-2012";"Regular Season"
"2011020769";"2011-2012";"Regular Season"
"2011020770";"2011-2012";"Regular Season"
"2011020771";"2011-2012";"Regular Season"
"2011020772";"2011-2012";"Regular Season"
"2011020773";"2011-2012";"Regular Season"
"2011020774";"2011-2012";"Regular Season"
"2011020775";"2011-2012";"Regular Season"
"2011020776";"2011-2012";"Regular Season"
"2011020777";"2011-2012";"Regular Season"
"2011020778";"2011-2012";"Regular Season"
"2011020779";"2011-2012";"Regular Season"
"2011020780";"2011-2012";"Regular Season"
"2011020781";"2011-2012";"Regular Season"
"2011020782";"2011-2012";"Regular Season"
"2011020783";"2011-2012";"Regular Season"
"2011020784";"2011-2012";"Regular Season"
"2011020785";"2011-2012";"Regular Season"
"2011020786";"2011-2012";"Regular Season"
"2011020787";"2011-2012";"Regular Season"
"2011020788";"2011-2012";"Regular Season"
"2011020789";"2011-2012";"Regular Season"
"2011020790";"2011-2012";"Regular Season"
"2011020791";"2011-2012";"Regular Season"
"2011020792";"2011-2012";"Regular Season"
"2011020793";"2011-2012";"Regular Season"
"2011020794";"2011-2012";"Regular Season"
"2011020795";"2011-2012";"Regular Season"
"2011020796";"2011-2012";"Regular Season"
"2011020797";"2011-2012";"Regular Season"
"2011020798";"2011-2012";"Regular Season"
"2011020799";"2011-2012";"Regular Season"
"2011020800";"2011-2012";"Regular Season"
"2011020801";"2011-2012";"Regular Season"
"2011020802";"2011-2012";"Regular Season"
"2011020803";"2011-2012";"Regular Season"
"2011020804";"2011-2012";"Regular Season"
"2011020805";"2011-2012";"Regular Season"
"2011020806";"2011-2012";"Regular Season"
"2011020807";"2011-2012";"Regular Season"
"2011020808";"2011-2012";"Regular Season"
"2011020809";"2011-2012";"Regular Season"
"2011020810";"2011-2012";"Regular Season"
"2011020811";"2011-2012";"Regular Season"
"2011020812";"2011-2012";"Regular Season"
"2011020813";"2011-2012";"Regular Season"
"2011020814";"2011-2012";"Regular Season"
"2011020815";"2011-2012";"Regular Season"
"2011020816";"2011-2012";"Regular Season"
"2011020817";"2011-2012";"Regular Season"
"2011020818";"2011-2012";"Regular Season"
"2011020819";"2011-2012";"Regular Season"
"2011020820";"2011-2012";"Regular Season"
"2011020821";"2011-2012";"Regular Season"
"2011020822";"2011-2012";"Regular Season"
"2011020823";"2011-2012";"Regular Season"
"2011020824";"2011-2012";"Regular Season"
"2011020825";"2011-2012";"Regular Season"
"2011020826";"2011-2012";"Regular Season"
"2011020827";"2011-2012";"Regular Season"
"2011020828";"2011-2012";"Regular Season"
"2011020829";"2011-2012";"Regular Season"
"2011020830";"2011-2012";"Regular Season"
"2011020831";"2011-2012";"Regular Season"
"2011020832";"2011-2012";"Regular Season"
"2011020833";"2011-2012";"Regular Season"
"2011020834";"2011-2012";"Regular Season"
"2011020835";"2011-2012";"Regular Season"
"2011020836";"2011-2012";"Regular Season"
"2011020837";"2011-2012";"Regular Season"
"2011020838";"2011-2012";"Regular Season"
"2011020839";"2011-2012";"Regular Season"
"2011020840";"2011-2012";"Regular Season"
"2011020841";"2011-2012";"Regular Season"
"2011020842";"2011-2012";"Regular Season"
"2011020843";"2011-2012";"Regular Season"
"2011020844";"2011-2012";"Regular Season"
"2011020845";"2011-2012";"Regular Season"
"2011020846";"2011-2012";"Regular Season"
"2011020847";"2011-2012";"Regular Season"
"2011020848";"2011-2012";"Regular Season"
"2011020849";"2011-2012";"Regular Season"
"2011020850";"2011-2012";"Regular Season"
"2011020851";"2011-2012";"Regular Season"
"2011020852";"2011-2012";"Regular Season"
"2011020853";"2011-2012";"Regular Season"
"2011020854";"2011-2012";"Regular Season"
"2011020855";"2011-2012";"Regular Season"
"2011020856";"2011-2012";"Regular Season"
"2011020857";"2011-2012";"Regular Season"
"2011020858";"2011-2012";"Regular Season"
"2011020859";"2011-2012";"Regular Season"
"2011020860";"2011-2012";"Regular Season"
"2011020861";"2011-2012";"Regular Season"
"2011020862";"2011-2012";"Regular Season"
"2011020863";"2011-2012";"Regular Season"
"2011020864";"2011-2012";"Regular Season"
"2011020865";"2011-2012";"Regular Season"
"2011020866";"2011-2012";"Regular Season"
"2011020867";"2011-2012";"Regular Season"
"2011020868";"2011-2012";"Regular Season"
"2011020869";"2011-2012";"Regular Season"
"2011020870";"2011-2012";"Regular Season"
"2011020871";"2011-2012";"Regular Season"
"2011020872";"2011-2012";"Regular Season"
"2011020873";"2011-2012";"Regular Season"
"2011020874";"2011-2012";"Regular Season"
"2011020875";"2011-2012";"Regular Season"
"2011020876";"2011-2012";"Regular Season"
"2011020877";"2011-2012";"Regular Season"
"2011020878";"2011-2012";"Regular Season"
"2011020879";"2011-2012";"Regular Season"
"2011020880";"2011-2012";"Regular Season"
"2011020881";"2011-2012";"Regular Season"
"2011020882";"2011-2012";"Regular Season"
"2011020883";"2011-2012";"Regular Season"
"2011020884";"2011-2012";"Regular Season"
"2011020885";"2011-2012";"Regular Season"
"2011020886";"2011-2012";"Regular Season"
"2011020887";"2011-2012";"Regular Season"
"2011020888";"2011-2012";"Regular Season"
"2011020889";"2011-2012";"Regular Season"
"2011020890";"2011-2012";"Regular Season"
"2011020891";"2011-2012";"Regular Season"
"2011020892";"2011-2012";"Regular Season"
"2011020893";"2011-2012";"Regular Season"
"2011020894";"2011-2012";"Regular Season"
"2011020895";"2011-2012";"Regular Season"
"2011020896";"2011-2012";"Regular Season"
"2011020897";"2011-2012";"Regular Season"
"2011020898";"2011-2012";"Regular Season"
"2011020899";"2011-2012";"Regular Season"
"2011020900";"2011-2012";"Regular Season"
"2011020901";"2011-2012";"Regular Season"
"2011020902";"2011-2012";"Regular Season"
"2011020903";"2011-2012";"Regular Season"
"2011020904";"2011-2012";"Regular Season"
"2011020905";"2011-2012";"Regular Season"
"2011020906";"2011-2012";"Regular Season"
"2011020907";"2011-2012";"Regular Season"
"2011020908";"2011-2012";"Regular Season"
"2011020909";"2011-2012";"Regular Season"
"2011020910";"2011-2012";"Regular Season"
"2011020911";"2011-2012";"Regular Season"
"2011020912";"2011-2012";"Regular Season"
"2011020913";"2011-2012";"Regular Season"
"2011020914";"2011-2012";"Regular Season"
"2011020915";"2011-2012";"Regular Season"
"2011020917";"2011-2012";"Regular Season"
"2011020918";"2011-2012";"Regular Season"
"2011020919";"2011-2012";"Regular Season"
"2011020920";"2011-2012";"Regular Season"
"2011020921";"2011-2012";"Regular Season"
"2011020922";"2011-2012";"Regular Season"
"2011020923";"2011-2012";"Regular Season"
"2011020924";"2011-2012";"Regular Season"
"2011020925";"2011-2012";"Regular Season"
"2011020926";"2011-2012";"Regular Season"
"2011020927";"2011-2012";"Regular Season"
"2011020928";"2011-2012";"Regular Season"
"2011020929";"2011-2012";"Regular Season"
"2011020930";"2011-2012";"Regular Season"
"2011020931";"2011-2012";"Regular Season"
"2011020932";"2011-2012";"Regular Season"
"2011020933";"2011-2012";"Regular Season"
"2011020934";"2011-2012";"Regular Season"
"2011020935";"2011-2012";"Regular Season"
"2011020936";"2011-2012";"Regular Season"
"2011020937";"2011-2012";"Regular Season"
"2011020938";"2011-2012";"Regular Season"
"2011020939";"2011-2012";"Regular Season"
"2011020940";"2011-2012";"Regular Season"
"2011020941";"2011-2012";"Regular Season"
"2011020942";"2011-2012";"Regular Season"
"2011020943";"2011-2012";"Regular Season"
"2011020944";"2011-2012";"Regular Season"
"2011020945";"2011-2012";"Regular Season"
"2011020946";"2011-2012";"Regular Season"
"2011020947";"2011-2012";"Regular Season"
"2011020948";"2011-2012";"Regular Season"
"2011020949";"2011-2012";"Regular Season"
"2011020950";"2011-2012";"Regular Season"
"2011020951";"2011-2012";"Regular Season"
"2011020952";"2011-2012";"Regular Season"
"2011020953";"2011-2012";"Regular Season"
"2011020954";"2011-2012";"Regular Season"
"2011020955";"2011-2012";"Regular Season"
"2011020956";"2011-2012";"Regular Season"
"2011020957";"2011-2012";"Regular Season"
"2011020958";"2011-2012";"Regular Season"
"2011020959";"2011-2012";"Regular Season"
"2011020960";"2011-2012";"Regular Season"
"2011020961";"2011-2012";"Regular Season"
"2011020962";"2011-2012";"Regular Season"
"2011020963";"2011-2012";"Regular Season"
"2011020964";"2011-2012";"Regular Season"
"2011020965";"2011-2012";"Regular Season"
"2011020966";"2011-2012";"Regular Season"
"2011020967";"2011-2012";"Regular Season"
"2011020968";"2011-2012";"Regular Season"
"2011020969";"2011-2012";"Regular Season"
"2011020970";"2011-2012";"Regular Season"
"2011020971";"2011-2012";"Regular Season"
"2011020972";"2011-2012";"Regular Season"
"2011020973";"2011-2012";"Regular Season"
"2011020974";"2011-2012";"Regular Season"
"2011020975";"2011-2012";"Regular Season"
"2011020976";"2011-2012";"Regular Season"
"2011020977";"2011-2012";"Regular Season"
"2011020978";"2011-2012";"Regular Season"
"2011020979";"2011-2012";"Regular Season"
"2011020980";"2011-2012";"Regular Season"
"2011020981";"2011-2012";"Regular Season"
"2011020982";"2011-2012";"Regular Season"
"2011020983";"2011-2012";"Regular Season"
"2011020984";"2011-2012";"Regular Season"
"2011020985";"2011-2012";"Regular Season"
"2011020986";"2011-2012";"Regular Season"
"2011020987";"2011-2012";"Regular Season"
"2011020988";"2011-2012";"Regular Season"
"2011020989";"2011-2012";"Regular Season"
"2011020990";"2011-2012";"Regular Season"
"2011020991";"2011-2012";"Regular Season"
"2011020992";"2011-2012";"Regular Season"
"2011020993";"2011-2012";"Regular Season"
"2011020994";"2011-2012";"Regular Season"
"2011020995";"2011-2012";"Regular Season"
"2011020996";"2011-2012";"Regular Season"
"2011020997";"2011-2012";"Regular Season"
"2011020998";"2011-2012";"Regular Season"
"2011020999";"2011-2012";"Regular Season"
"2011021000";"2011-2012";"Regular Season"
"2011021001";"2011-2012";"Regular Season"
"2011021002";"2011-2012";"Regular Season"
"2011021003";"2011-2012";"Regular Season"
"2011021004";"2011-2012";"Regular Season"
"2011021005";"2011-2012";"Regular Season"
"2011021006";"2011-2012";"Regular Season"
"2011021007";"2011-2012";"Regular Season"
"2011021008";"2011-2012";"Regular Season"
"2011021009";"2011-2012";"Regular Season"
"2011021010";"2011-2012";"Regular Season"
"2011021011";"2011-2012";"Regular Season"
"2011021012";"2011-2012";"Regular Season"
"2011021013";"2011-2012";"Regular Season"
"2011021014";"2011-2012";"Regular Season"
"2011021015";"2011-2012";"Regular Season"
"2011021016";"2011-2012";"Regular Season"
"2011021017";"2011-2012";"Regular Season"
"2011021018";"2011-2012";"Regular Season"
"2011021019";"2011-2012";"Regular Season"
"2011021020";"2011-2012";"Regular Season"
"2011021021";"2011-2012";"Regular Season"
"2011021022";"2011-2012";"Regular Season"
"2011021023";"2011-2012";"Regular Season"
"2011021024";"2011-2012";"Regular Season"
"2011021025";"2011-2012";"Regular Season"
"2011021026";"2011-2012";"Regular Season"
"2011021027";"2011-2012";"Regular Season"
"2011021028";"2011-2012";"Regular Season"
"2011021029";"2011-2012";"Regular Season"
"2011021030";"2011-2012";"Regular Season"
"2011021031";"2011-2012";"Regular Season"
"2011021032";"2011-2012";"Regular Season"
"2011021033";"2011-2012";"Regular Season"
"2011021034";"2011-2012";"Regular Season"
"2011021035";"2011-2012";"Regular Season"
"2011021036";"2011-2012";"Regular Season"
"2011021037";"2011-2012";"Regular Season"
"2011021038";"2011-2012";"Regular Season"
"2011021039";"2011-2012";"Regular Season"
"2011021040";"2011-2012";"Regular Season"
"2011021041";"2011-2012";"Regular Season"
"2011021042";"2011-2012";"Regular Season"
"2011021043";"2011-2012";"Regular Season"
"2011021044";"2011-2012";"Regular Season"
"2011021045";"2011-2012";"Regular Season"
"2011021046";"2011-2012";"Regular Season"
"2011021047";"2011-2012";"Regular Season"
"2011021048";"2011-2012";"Regular Season"
"2011021049";"2011-2012";"Regular Season"
"2011021050";"2011-2012";"Regular Season"
"2011021051";"2011-2012";"Regular Season"
"2011021052";"2011-2012";"Regular Season"
"2011021053";"2011-2012";"Regular Season"
"2011021054";"2011-2012";"Regular Season"
"2011021055";"2011-2012";"Regular Season"
"2011021056";"2011-2012";"Regular Season"
"2011021057";"2011-2012";"Regular Season"
"2011021058";"2011-2012";"Regular Season"
"2011021059";"2011-2012";"Regular Season"
"2011021060";"2011-2012";"Regular Season"
"2011021061";"2011-2012";"Regular Season"
"2011021062";"2011-2012";"Regular Season"
"2011021063";"2011-2012";"Regular Season"
"2011021064";"2011-2012";"Regular Season"
"2011021065";"2011-2012";"Regular Season"
"2011021066";"2011-2012";"Regular Season"
"2011021067";"2011-2012";"Regular Season"
"2011021068";"2011-2012";"Regular Season"
"2011021069";"2011-2012";"Regular Season"
"2011021070";"2011-2012";"Regular Season"
"2011021071";"2011-2012";"Regular Season"
"2011021072";"2011-2012";"Regular Season"
"2011021073";"2011-2012";"Regular Season"
"2011021074";"2011-2012";"Regular Season"
"2011021075";"2011-2012";"Regular Season"
"2011021076";"2011-2012";"Regular Season"
"2011021077";"2011-2012";"Regular Season"
"2011021078";"2011-2012";"Regular Season"
"2011021079";"2011-2012";"Regular Season"
"2011021080";"2011-2012";"Regular Season"
"2011021081";"2011-2012";"Regular Season"
"2011021082";"2011-2012";"Regular Season"
"2011021083";"2011-2012";"Regular Season"
"2011021084";"2011-2012";"Regular Season"
"2011021085";"2011-2012";"Regular Season"
"2011021086";"2011-2012";"Regular Season"
"2011021087";"2011-2012";"Regular Season"
"2011021088";"2011-2012";"Regular Season"
"2011021089";"2011-2012";"Regular Season"
"2011021090";"2011-2012";"Regular Season"
"2011021091";"2011-2012";"Regular Season"
"2011021092";"2011-2012";"Regular Season"
"2011021093";"2011-2012";"Regular Season"
"2011021094";"2011-2012";"Regular Season"
"2011021095";"2011-2012";"Regular Season"
"2011021096";"2011-2012";"Regular Season"
"2011021097";"2011-2012";"Regular Season"
"2011021098";"2011-2012";"Regular Season"
"2011021099";"2011-2012";"Regular Season"
"2011021102";"2011-2012";"Regular Season"
"2011021103";"2011-2012";"Regular Season"
"2011021104";"2011-2012";"Regular Season"
"2011021105";"2011-2012";"Regular Season"
"2011021106";"2011-2012";"Regular Season"
"2011021107";"2011-2012";"Regular Season"
"2011021108";"2011-2012";"Regular Season"
"2011021109";"2011-2012";"Regular Season"
"2011021110";"2011-2012";"Regular Season"
"2011021111";"2011-2012";"Regular Season"
"2011021112";"2011-2012";"Regular Season"
"2011021113";"2011-2012";"Regular Season"
"2011021114";"2011-2012";"Regular Season"
"2011021115";"2011-2012";"Regular Season"
"2011021116";"2011-2012";"Regular Season"
"2011021117";"2011-2012";"Regular Season"
"2011021118";"2011-2012";"Regular Season"
"2011021119";"2011-2012";"Regular Season"
"2011021120";"2011-2012";"Regular Season"
"2011021121";"2011-2012";"Regular Season"
"2011021122";"2011-2012";"Regular Season"
"2011021123";"2011-2012";"Regular Season"
"2011021124";"2011-2012";"Regular Season"
"2011021125";"2011-2012";"Regular Season"
"2011021126";"2011-2012";"Regular Season"
"2011021127";"2011-2012";"Regular Season"
"2011021128";"2011-2012";"Regular Season"
"2011021129";"2011-2012";"Regular Season"
"2011021130";"2011-2012";"Regular Season"
"2011021131";"2011-2012";"Regular Season"
"2011021132";"2011-2012";"Regular Season"
"2011021133";"2011-2012";"Regular Season"
"2011021134";"2011-2012";"Regular Season"
"2011021135";"2011-2012";"Regular Season"
"2011021136";"2011-2012";"Regular Season"
"2011021137";"2011-2012";"Regular Season"
"2011021138";"2011-2012";"Regular Season"
"2011021139";"2011-2012";"Regular Season"
"2011021140";"2011-2012";"Regular Season"
"2011021141";"2011-2012";"Regular Season"
"2011021142";"2011-2012";"Regular Season"
"2011021143";"2011-2012";"Regular Season"
"2011021144";"2011-2012";"Regular Season"
"2011021145";"2011-2012";"Regular Season"
"2011021146";"2011-2012";"Regular Season"
"2011021147";"2011-2012";"Regular Season"
"2011021148";"2011-2012";"Regular Season"
"2011021149";"2011-2012";"Regular Season"
"2011021150";"2011-2012";"Regular Season"
"2011021151";"2011-2012";"Regular Season"
